Song,Quadrant,AllMusic Id,AllMusic Extraction Date,Artist,Title,Relevance,Year,LowestYear,Duration,Moods,MoodsAll,MoodsAllWeights,Genres,GenreWeights,Themes,ThemeWeights,Styles,StyleWeights,AppearancesTrackIDs,AppearancesAlbumIDs,Sample,SampleURL,ActualYear,num_Genres,num_MoodsAll
MT0014859055,Q2,MT0014859055,Old,Oh No Not Stereo,Nice Try Suicide Guy,1.0103685,2005-??-??,2005-??-??,30.0,"Angry,Manic,Outraged","Aggressive,Angry,Brash,Cathartic,Confrontational,Dramatic,Energetic,Fiery,Gutsy,Intense,Manic,Outraged,Reckless,Tense/Anxious,Visceral","4,5,6,6,7,7,7,7,8,8,8,9,9,9,9",Pop/Rock,8,,,"Alternative Pop/Rock,Alternative/Indie Rock,Post-Grunge","7,8,8","MT0014859055,MT0014863564","MW0000332202,MW0000332202",1.0,http://rovimusic.rovicorp.com/playback.mp3?c=hDPGQWI7T8BSZ3wK8psK9jqpU4hxl5saPDaNIVORh-E=&f=I,2005,,
MT0014874934,Q1,MT0014874934,Old,Michael Bublï¿½,Lover,1.0494477,28/02/2006,28/02/2006,160.0,"Amiable/Good-Natured,Boisterous,Brassy,Cheerful,Confident,Dramatic,Energetic,Exciting,Exuberant,Fun,Gleeful,Gutsy,Happy,Lively,Playful,Romantic,Rousing,Slick,Smooth,Sophisticated,Stylish","Amiable/Good-Natured,Boisterous,Brassy,Cheerful,Confident,Dramatic,Energetic,Exciting,Exuberant,Fun,Gleeful,Gutsy,Happy,Lively,Playful,Romantic,Rousing,Slick,Smooth,Sophisticated,Stylish","8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8","Jazz,Vocal","8,8","Affection/Fondness,Dinner Ambiance,In Love,New Love,Partying,Playful","8,8,8,8,8,8","Big Band,Swing,Traditional Pop,Vocal Jazz,Vocal Pop","4,5,8,8,8","MT0014874934,MT0036100157","MW0000565646,MW0000565646",1.0,http://rovimusic.rovicorp.com/playback.mp3?c=RGNpv2wRatWFwkgcLj3CVZjWf7KriH64XH0cLbjLrOY=&f=I,2006,,
MT0014878397,Q2,MT0014878397,Old,Don Omar,Candela,1.0346475,23/05/2006,23/05/2006,340.0,"Confrontational,Fierce,Uncompromising,Urgent,Visceral","Brash,Bravado,Confident,Confrontational,Dramatic,Energetic,Fierce,Intense,Lively,Passionate,Pulsing,Rousing,Sensual,Street-Smart,Strong,Theatrical,Uncompromising,Urgent,Visceral","5,5,5,5,5,6,7,7,7,7,7,8,8,8,8,9,9,9,9","Electronic,International,Latin,Pop/Rock,Rap","5,5,5,7,9","Cool & Cocky,Guys Night Out","9,9","Club/Dance,Contemporary Pop/Rock,Heavy Metal,Latin Rap,Nï¿½ Metal,Reggaeton","5,5,5,5,7,9","MT0014878397,MT0015511117,MT0018744986,MT0044713868,MT0045163926,MT0045183677","MW0000727497,MW0000727497,MW0000727497,MW0000727497,MW0000727497,MW0000727497",1.0,http://rovimusic.rovicorp.com/playback.mp3?c=XX058iwtcxGYPm1imwUsPfh0BJxFGWncDvRkmPV4knk=&f=J,2006,,
MT0014880463,Q2,MT0014880463,Old,Cam'ron,Touch It or Not,1.0832953,09/05/2006,09/05/2006,221.0,"Acerbic,Aggressive,Brash,Bravado,Energetic,Hostile,Outrageous,Provocative,Sexual,Sleazy,Street-Smart,Tense/Anxious,Thuggish,Trashy,Uncompromising,Volatile","Acerbic,Aggressive,Brash,Bravado,Energetic,Hostile,Outrageous,Provocative,Sexual,Sleazy,Street-Smart,Tense/Anxious,Thuggish,Trashy,Uncompromising,Volatile","7,7,7,7,7,7,7,7,7,7,7,7,9,9,9,9",Rap,8,Guys Night Out,7,"East Coast Rap,Hardcore Rap","7,8","MT0009032964,MT0014880463,MT0026620562,MT0034827669,MT0046487573","MW0000417823,MW0000417823,MW0000417823,MW0000417823,MW0000417823",1.0,http://rovimusic.rovicorp.com/playback.mp3?c=YTtWXnZzZWHxORz05guNapjWf7KriH64XH0cLbjLrOY=&f=I,2006,,
MT0014936205,Q3,MT0014936205,Old,The Drifters,There Goes My Baby,1.0405314,18/07/2006,18/07/2006,131.0,"Angst-Ridden,Anguished/Distraught,Autumnal,Bitter,Bittersweet,Brooding,Gloomy,Melancholy,Sad","Angst-Ridden,Anguished/Distraught,Autumnal,Bitter,Bittersweet,Brooding,Dramatic,Earnest,Elegant,Gloomy,Melancholy,Plaintive,Poignant,Reflective,Sad,Sophisticated,Wistful,Yearning","5,5,5,6,6,6,6,7,7,7,7,8,8,8,8,9,9,9","Pop/Rock,R&B","8,9","Autumn,Breakup,Feeling Blue,Heartache,Introspection,Regret","6,6,6,7,8,9","Brill Building Pop,Doo Wop,Early R&B,Rock & Roll","5,7,8,9",MT0014936205,MW0000582734,1.0,http://rovimusic.rovicorp.com/playback.mp3?c=MB8CrzS1hzpD-JC2xVBH__KUU23ZQzDPVjJ3ONioHGo=&f=J,2006,,
MT0014936656,Q4,MT0014936656,Old,Vince Gill,Silver Bells,1.0400821,15/08/2006,15/08/2006,214.0,"Innocent,Reverent,Soft/Quiet,Sweet","Amiable/Good-Natured,Gentle,Innocent,Refined,Reflective,Relaxed,Reverent,Sentimental,Smooth,Soft/Quiet,Sweet,Warm","5,6,6,7,7,7,8,9,9,9,9,9",Holiday,9,"Christmas Party,Family Gatherings,Holidays,Winter","9,9,9,9","Christmas,Holidays","7,9",MT0014936656,MW0000421299,1.0,http://rovimusic.rovicorp.com/playback.mp3?c=TjTOPTDQFbb6saLO4Fhle_KUU23ZQzDPVjJ3ONioHGo=&f=J,2006,,
MT0014948707,Q2,MT0014948707,Old,Big Stan,I Run S***,1.0447176,01/08/2006,01/08/2006,236.0,"Aggressive,Angry,Anguished/Distraught,Belligerent,Cathartic,Confrontational,Energetic,Fiery,Harsh,Hostile,Intense,Irreverent,Menacing,Outraged,Outrageous,Pulsing,Rambunctious,Rebellious,Restrained,Street-Smart,Strong,Swaggering,Tense/Anxious,Threatening,Thuggish,Uncompromising,Urgent,Volatile","Aggressive,Angry,Anguished/Distraught,Belligerent,Cathartic,Confrontational,Dramatic,Energetic,Fiery,Harsh,Hostile,Intense,Irreverent,Menacing,Outraged,Outrageous,Pulsing,Rambunctious,Rebellious,Restrained,Rousing,Street-Smart,Strong,Swaggering,Tense/Anxious,Threatening,Thuggish,Uncompromising,Urgent,Volatile","5,5,5,5,5,7,7,7,7,7,7,7,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9","Electronic,Rap","5,9","Day Driving,Partying,Revolutionary","9,9,9","Club/Dance,East Coast Rap,Hardcore Rap","5,9,9","MT0014948707,MT0034384672","MW0000571659,MW0000571659",1.0,http://rovimusic.rovicorp.com/playback.mp3?c=Sfpz6o3dbw7roaH6DvqoFTqpU4hxl5saPDaNIVORh-E=&f=J,2006,,
MT0014953592,Q2,MT0014953592,Old,DMX,Life Be My Song,1.033606,01/08/2006,01/08/2006,242.0,"Angry,Anguished/Distraught,Bitter,Cathartic,Fiery,Harsh,Hostile,Menacing,Nostalgic,Outrageous,Rebellious,Tense/Anxious,Thuggish,Uncompromising","Aggressive,Angry,Anguished/Distraught,Bitter,Cathartic,Confrontational,Dramatic,Energetic,Exuberant,Fiery,Harsh,Hostile,Intense,Menacing,Nostalgic,Outrageous,Pulsing,Rebellious,Sentimental,Street-Smart,Strong,Swaggering,Tense/Anxious,Thuggish,Uncompromising,Urgent","5,5,5,5,7,7,7,7,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9","Electronic,Rap","5,9","Introspection,Motivation,Solitude","9,9,9","Club/Dance,East Coast Rap,Hardcore Rap","5,9,9","MT0007344192,MT0009998964,MT0014953592,MT0031256047,MT0052674192","MW0000571659,MW0000571659,MW0000571659,MW0000571659,MW0000571659",1.0,http://rovimusic.rovicorp.com/playback.mp3?c=10db83Oz7BBjBc95d6jIPjqpU4hxl5saPDaNIVORh-E=&f=J,2006,,
MT0014957211,Q2,MT0014957211,Old,DMX,Give 'Em What They Want,1.0335758,01/08/2006,01/08/2006,166.0,"Angry,Anguished/Distraught,Belligerent,Cathartic,Fiery,Harsh,Hedonistic,Hostile,Menacing,Outrageous,Rebellious,Tense/Anxious,Thuggish,Uncompromising","Aggressive,Angry,Anguished/Distraught,Belligerent,Cathartic,Confrontational,Dramatic,Energetic,Fiery,Harsh,Hedonistic,Hostile,Intense,Lively,Menacing,Outrageous,Pulsing,Rebellious,Street-Smart,Strong,Swaggering,Tense/Anxious,Thuggish,Uncompromising,Urgent","5,5,5,5,7,7,7,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9","Electronic,Rap","5,9","Day Driving,Guys Night Out,Partying,Revolutionary","7,9,9,9","Club/Dance,East Coast Rap,Hardcore Rap","5,9,9","MT0009998974,MT0014957211,MT0014971655,MT0052674188","MW0000571659,MW0000571659,MW0000571659,MW0000571659",1.0,http://rovimusic.rovicorp.com/playback.mp3?c=xM8iwBtwLEtjLz4Jrnnpb2jIb8Tr8vVfGLIuM5x_WSg=&f=J,2006,,
MT0014961114,Q3,MT0014961114,Old,Fat Pat,Pop Trunk Wave,1.0116237,27/06/2006,27/06/2006,242.0,"Bitter,Reckless,Snide","Bitter,Brash,Bravado,Confident,Freewheeling,Hypnotic,Menacing,Nocturnal,Reckless,Snide,Street-Smart,Thuggish,Uncompromising,Volatile","7,7,7,7,7,7,7,7,8,8,8,8,8,8",Rap,7,"Cool & Cocky,Night Driving","7,7","Hardcore Rap,Southern Rap","7,7","MT0014961114,MT0039439446","MW0000523536,MW0000523536",1.0,http://rovimusic.rovicorp.com/playback.mp3?c=ZUEpICyJA0RubljHR9eZBpjWf7KriH64XH0cLbjLrOY=&f=J,2006,,
MT0014964772,Q2,MT0014964772,Old,DMX,We in Here,1.0447586,01/08/2006,01/08/2006,234.0,"Aggressive,Angry,Anguished/Distraught,Cathartic,Confrontational,Energetic,Fiery,Harsh,Hostile,Intense,Menacing,Outraged,Outrageous,Rebellious,Street-Smart,Swaggering,Tense/Anxious,Thuggish,Uncompromising,Urgent","Aggressive,Angry,Anguished/Distraught,Cathartic,Confrontational,Dramatic,Energetic,Fiery,Harsh,Hostile,Intense,Menacing,Outraged,Outrageous,Rebellious,Street-Smart,Swaggering,Tense/Anxious,Thuggish,Uncompromising,Urgent","7,7,7,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9",Rap,9,"Day Driving,Partying,Revolutionary","9,9,9","East Coast Rap,Hardcore Rap","9,9","MT0014952847,MT0014964772","MW0000571659,MW0000571659",1.0,http://rovimusic.rovicorp.com/playback.mp3?c=Sfpz6o3dbw7roaH6DvqoFfh0BJxFGWncDvRkmPV4knk=&f=J,2006,,
MT0014974957,Q2,MT0014974957,Old,Slayer,Consfearacy,1.03525,08/08/2006,,187.0,"Angry,Belligerent,Bleak,Fierce,Harsh,Hostile,Malevolent,Menacing,Negative,Nervous/Jittery,Nihilistic,Provocative,Strong,Tense/Anxious,Volatile","Aggressive,Angry,Belligerent,Bleak,Boisterous,Fierce,Harsh,Hostile,Intense,Malevolent,Menacing,Negative,Nervous/Jittery,Nihilistic,Provocative,Pulsing,Strong,Tense/Anxious,Volatile","5,5,5,5,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8","Electronic,Pop/Rock","5,9",Guys Night Out,9,"Black Metal,Club/Dance,Heavy Metal,Speed/Thrash Metal","5,8,9,9","MT0000873772,MT0000947675,MT0006602287,MT0014972344,MT0014974957,MT0031402293,MT0038774714,MT0039963747,MT0043242107,MT0043294874,MT0045838232,MT0046589962,MT0048147414","MW0000572727,MW0000572727,MW0000572727,MW0000572727,MW0000572727,MW0000572727,MW0000572727,MW0000572727,MW0000572727,MW0000572727,MW0002041652,MW0002041652,MW0002041652",1.0,http://rovimusic.rovicorp.com/playback.mp3?c=p4FVfzzKDWXDWn7KBdHBIfh0BJxFGWncDvRkmPV4knk=&f=J,2006,,
MT0014979000,Q3,MT0014979000,Old,Grand Corps Malade,Rencontres,1.0295733,27/03/2006,27/03/2006,257.0,"Bleak,Cold,Complex,Somber,Weary","Ambitious,Bleak,Cold,Complex,Dramatic,Literate,Restrained,Searching,Somber,Street-Smart,Uncompromising,Weary","5,6,7,7,7,7,7,7,7,7,7,8",Rap,8,"Politics/Society,Revolutionary","7,7",Alternative Rap,8,"MT0005785336,MT0014979000,MT0045489129","MW0000464561,MW0000464561,MW0000464561",1.0,http://rovimusic.rovicorp.com/playback.mp3?c=C0a6xBijtiR8Wcs46POuXf3pqi0RS20pHqZddGAWQOA=&f=J,2006,,
MT0014980594,Q2,MT0014980594,Old,Slayer,Flesh Storm,1.0458375,08/08/2006,,254.0,"Aggressive,Angry,Belligerent,Bleak,Fierce,Harsh,Hostile,Intense,Lively,Malevolent,Menacing,Negative,Nervous/Jittery,Nihilistic,Provocative,Pulsing,Strong,Tense/Anxious,Volatile","Aggressive,Angry,Belligerent,Bleak,Fierce,Harsh,Hostile,Intense,Lively,Malevolent,Menacing,Negative,Nervous/Jittery,Nihilistic,Provocative,Pulsing,Strong,Tense/Anxious,Volatile","5,5,5,5,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8",Pop/Rock,9,Guys Night Out,9,"Black Metal,Heavy Metal,Speed/Thrash Metal","8,9,9","MT0003572362,MT0003996422,MT0005468575,MT0006641669,MT0014969682,MT0014980594,MT0016624027,MT0038774716,MT0039963742,MT0043242112,MT0043294879,MT0045838227,MT0046589957","MW0000572727,MW0000572727,MW0000572727,MW0000572727,MW0000572727,MW0000572727,MW0000572727,MW0000572727,MW0000572727,MW0000572727,MW0002041652,MW0002041652,MW0002041652",1.0,http://rovimusic.rovicorp.com/playback.mp3?c=t1A_Q4k7Jj4MYaU0SWZEX_QIxMnXLaW9NvEpt_rvU6E=&f=J,2006,,
MT0014984545,Q3,MT0014984545,Old,Grand Corps Malade,Chercheur de Phases,1.0295668,27/03/2006,27/03/2006,270.0,"Bleak,Cold,Complex,Somber,Weary","Ambitious,Bleak,Cold,Complex,Dramatic,Literate,Restrained,Searching,Somber,Street-Smart,Uncompromising,Weary","5,6,7,7,7,7,7,7,7,7,7,8",Rap,8,"Politics/Society,Revolutionary","7,7",Alternative Rap,8,"MT0005855549,MT0014984545,MT0045489125","MW0000464561,MW0000464561,MW0000464561",1.0,http://rovimusic.rovicorp.com/playback.mp3?c=QF1yQyHHL5RaPYxtNPxhCfQIxMnXLaW9NvEpt_rvU6E=&f=J,2006,,
MT0014992158,Q4,MT0014992158,Old,Lionel Richie,Why,1.0394663,12/09/2006,12/09/2006,240.0,"Dreamy,Elaborate,Light,Lush,Sensual,Slick,Soothing","Dreamy,Elaborate,Gentle,Intimate,Laid-Back/Mellow,Light,Lush,Reflective,Relaxed,Romantic,Sensual,Sentimental,Slick,Smooth,Soothing,Sophisticated,Warm,Wistful,Yearning","7,7,7,7,7,7,7,7,7,7,7,8,8,8,9,9,9,9,9","Pop/Rock,R&B","7,9","In Love,Reflection,Relaxation,Romantic Evening,Slow Dance","7,7,8,9,9","Adult Contemporary,Contemporary R&B","7,9","MT0000758629,MT0014992158,MT0014999852,MT0015839715,MT0019281594,MT0026633002,MT0039565039,MT0044033223,MT0044033367,MT0044702603,MT0044958091,MT0045370611,MT0045372447,MT0045372723,MT0047901204","MW0000548507,MW0000548507,MW0000720712,MW0000720712,MW0000720712,MW0000720712,MW0000720712,MW0000720712,MW0000720712,MW0000720712,MW0000720712,MW0000720712,MW0000720712,MW0000720712,MW0000720712",1.0,http://rovimusic.rovicorp.com/playback.mp3?c=vdlWWI3Jgrykcf4FBL3XQc2KXJKuJLE7UG4BJXcyKZ4=&f=J,2006,,
MT0014992356,Q1,MT0014992356,Old,Christina Aguilera,Candyman,1.5011215,15/08/2006,,194.0,"Boisterous,Celebratory,Confident,Energetic,Exciting,Fun,Lively,Playful,Rousing,Sexual,Sexy,Slick,Stylish","Boisterous,Celebratory,Confident,Energetic,Exciting,Fun,Lively,Playful,Rousing,Sexual,Sexy,Slick,Stylish","7,7,7,7,7,7,7,7,7,8,8,8,9","Pop/Rock,R&B","7,8","Girls Night Out,Sex","7,8","Contemporary Pop/Rock,Dance-Pop,Neo-Soul,Soul,Urban","7,7,7,8,8","MT0002649401,MT0003667584,MT0009895737,MT0009895750,MT0009973339,MT0009993203,MT0014992356,MT0016489029,MT0017705511,MT0018036767,MT0018037480,MT0018040058,MT0018054640,MT0018222815,MT0018319852,MT0018472854,MT0018670895,MT0018826751,MT0018842829,MT0018998867,MT0019040126,MT0019066544,MT0019150139,MT0019409357,MT0019505154,MT0019515101,MT0019515430,MT0026329064,MT0027203950,MT0027250720,MT0027327667,MT0029931313,MT0031410093,MT0031474523,MT0032931102,MT0033746643,MT0033757591,MT0033872442,MT0034593234,MT0035294881,MT0035570012,MT0036339214,MT0038666751,MT0039049789,MT0039599842,MT0040281455,MT0040792071,MT0040792091,MT0042142919,MT0043279372,MT0043303642,MT0043672397,MT0044263520,MT0044697294,MT0044988181,MT0045242170,MT0047467310,MT0047537920,MT0048743841,MT0048750794,MT0048875333,MT0048909433,MT0048919249,MT0052581534,MT0052585746","MW0000574370,MW0000574370,MW0000574370,MW0000574370,MW0000574370,MW0000574370,MW0000578623,MW0000586081,MW0000799348,MW0000799348,MW0000799348,MW0000799348,MW0000799348,MW0000799348,MW0000799348,MW0000799348,MW0000799348,MW0000799348,MW0000799348,MW0000799348,MW0000810665,MW0000810665,MW0001111845,MW0001146435,MW0001159126,MW0001189161,MW0001240844,MW0001240844,MW0001240844,MW0001252127,MW0001326413,MW0001524023,MW0001536266,MW0001560400,MW0001573123,MW0001583545,MW0001586845,MW0001614517,MW0001665508,MW0001665508,MW0001668840,MW0001670540,MW0001676962,MW0001688392,MW0001696922,MW0001699133,MW0001911246,MW0001929496,MW0002022502,MW0002022502,MW0002022502,MW0002058044,MW0002058044,MW0002112722,MW0002112722,MW0002112722,MW0002167718,MW0002545404,MW0002554286,MW0002618035,MW0002618038,MW0002619643,MW0002619901,MW0002638778,MW0002895045",1.0,http://rovimusic.rovicorp.com/playback.mp3?c=LWQPfstOjdXsHwtxL6HYA_h0BJxFGWncDvRkmPV4knk=&f=I,2006,,
MT0014997916,Q2,MT0014997916,Old,Doc Black,Slow Down,1.0376943,15/08/2006,15/08/2006,225.0,"Bitter,Cathartic,Tense/Anxious,Uncompromising,Urgent","Bitter,Brash,Cathartic,Confident,Earnest,Slick,Street-Smart,Tense/Anxious,Uncompromising,Urgent","7,7,7,7,7,8,8,8,8,8","R&B,Rap","7,9",Breakup,5,"Contemporary R&B,Hardcore Rap,Neo-Soul,Soul,Urban","7,7,7,7,9","MT0002259746,MT0014997916","MW0000778872,MW0000778872",1.0,http://rovimusic.rovicorp.com/playback.mp3?c=6mbJDupWRsWEtUPlg0u5vWjIb8Tr8vVfGLIuM5x_WSg=&f=I,2006,,
MT0015004289,Q3,MT0015004289,Old,Grand Corps Malade,Toucher l'Instant,1.0295476,27/03/2006,27/03/2006,171.0,"Bleak,Cold,Complex,Somber,Weary","Ambitious,Bleak,Cold,Complex,Dramatic,Literate,Restrained,Searching,Somber,Street-Smart,Uncompromising,Weary","5,6,7,7,7,7,7,7,7,7,7,8",Rap,8,"Politics/Society,Revolutionary","7,7",Alternative Rap,8,MT0015004289,MW0000464561,1.0,http://rovimusic.rovicorp.com/playback.mp3?c=oBd1kN8Mp4g2s0ZDjWUpSYapJnH0KBK7tayJ1L1z1aM=&f=J,2006,,
MT0015004867,Q2,MT0015004867,Old,Wednesday 13,American Werewolves in London,1.0112163,12/09/2006,12/09/2006,260.0,"Hedonistic,Hostile,Indulgent,Outrageous,Reckless","Amiable/Good-Natured,Belligerent,Fiery,Freewheeling,Fun,Hedonistic,Hostile,Indulgent,Intense,Irreverent,Lively,Outrageous,Playful,Pulsing,Raucous,Reckless,Strong,Visceral,Volatile","5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7","Electronic,Pop/Rock","5,7","Halloween,Scary Music","7,7","Club/Dance,Contemporary Pop/Rock,Heavy Metal,Punk,Punk Metal,Punk/New Wave","5,5,5,5,7,7","MT0015004867,MT0035673955,MT0035718519,MT0038752882","MW0000444921,MW0000444921,MW0000444921,MW0000444921",1.0,http://rovimusic.rovicorp.com/playback.mp3?c=o8XCKiaPVxhF22nbUMbzB4apJnH0KBK7tayJ1L1z1aM=&f=J,2006,,
MT0015005100,Q1,MT0015005100,Old,Ella Fitzgerald,Too Darn Hot,1.4820685,1960-??-??,,210.0,"Boisterous,Brassy,Bright,Dramatic,Elegant,Energetic,Lively,Refined,Rousing,Sensual,Sophisticated,Spicy,Stylish","Boisterous,Brassy,Bright,Dramatic,Elegant,Energetic,Lively,Refined,Rousing,Sensual,Sophisticated,Spicy,Stylish","6,6,7,7,7,7,7,8,8,9,9,9,9","Jazz,Vocal","9,9","Partying,Small Gathering","8,9","American Popular Song,Standards,Traditional Pop,Vocal Jazz","7,9,9,9","MT0000270995,MT0001925988,MT0002337369,MT0002450147,MT0004880678,MT0005409983,MT0005738914,MT0005884278,MT0008483901,MT0008623359,MT0010321143,MT0010590619,MT0014520907,MT0015005100,MT0015665092,MT0015703451,MT0015759042,MT0015793371,MT0016996495,MT0017658039,MT0018536275,MT0018541778,MT0019112628,MT0019127566,MT0020054122,MT0020305032,MT0026176216,MT0028425698,MT0029011967,MT0030055803,MT0031187570,MT0031540876,MT0031917973,MT0032416874,MT0033453423,MT0033483746,MT0035089168,MT0035849738,MT0035913393,MT0036315218,MT0037872308,MT0038349554,MT0040579179,MT0041442200,MT0041934756,MT0042135198,MT0042339093,MT0042569641,MT0043130145,MT0043160589,MT0044527114,MT0044701935,MT0044702100,MT0044849941,MT0044894824,MT0044913060,MT0044968827,MT0045221340,MT0045280575,MT0045435223,MT0045626527,MT0046663624,MT0046689358,MT0046723337,MT0046724587,MT0046726372,MT0046756785,MT0046800416,MT0046877114,MT0046912172,MT0046961387,MT0047059533,MT0047173374,MT0047585969,MT0047764652,MT0047765032,MT0049281896,MT0051953262,MT0052027703,MT0052163773,MT0052205732,MT0052640979,MT0052744763","MW0000103099,MW0000103099,MW0000103099,MW0000120078,MW0000120078,MW0000120078,MW0000319703,MW0000319703,MW0000319703,MW0000452199,MW0000460118,MW0000460118,MW0000460118,MW0000486445,MW0000522523,MW0000522523,MW0000530044,MW0000626616,MW0000626616,MW0000649510,MW0000649510,MW0000649510,MW0000649510,MW0000649510,MW0000649510,MW0000649510,MW0000649510,MW0000649510,MW0000649510,MW0000649510,MW0000798895,MW0000920318,MW0001061245,MW0001160316,MW0001201846,MW0001277959,MW0001280679,MW0001292383,MW0001306357,MW0001331891,MW0001331891,MW0001349795,MW0001410196,MW0001434910,MW0001446728,MW0001446728,MW0001446728,MW0001490835,MW0001593606,MW0001653549,MW0001671065,MW0001783016,MW0001958876,MW0001958876,MW0001967493,MW0001970184,MW0001997945,MW0002045996,MW0002168599,MW0002224215,MW0002264225,MW0002308774,MW0002311222,MW0002423234,MW0002497931,MW0002499737,MW0002501347,MW0002501381,MW0002501424,MW0002503792,MW0002508225,MW0002520541,MW0002523381,MW0002525782,MW0002530100,MW0002536667,MW0002560924,MW0002573212,MW0002642393,MW0002759152,MW0002855317,MW0002859429,MW0002900067",1.0,http://rovimusic.rovicorp.com/playback.mp3?c=XoNWEspTc1dNu_0d3jx7gvKUU23ZQzDPVjJ3ONioHGo=&f=I,1960,,
MT0015007103,Q3,MT0015007103,Old,Grand Corps Malade,Parole du Bout du Monde,1.0287375,27/03/2006,27/03/2006,315.0,"Bleak,Cold,Complex,Somber,Weary","Ambitious,Bleak,Cold,Complex,Dramatic,Literate,Restrained,Searching,Somber,Street-Smart,Uncompromising,Weary","5,6,7,7,7,7,7,7,7,7,7,8",Rap,8,"Politics/Society,Revolutionary","7,7",Alternative Rap,8,MT0015007103,MW0000464561,1.0,http://rovimusic.rovicorp.com/playback.mp3?c=LwgJaRkh66QZFf4kfPGf1mjIb8Tr8vVfGLIuM5x_WSg=&f=J,2006,,
MT0015019608,Q2,MT0015019608,Old,Wednesday 13,Buried with Children,1.0111984,12/09/2006,12/09/2006,222.0,"Hostile,Indulgent,Ironic,Nervous/Jittery,Outrageous,Reckless","Amiable/Good-Natured,Belligerent,Fiery,Freewheeling,Fun,Hedonistic,Hostile,Indulgent,Intense,Ironic,Irreverent,Lively,Nervous/Jittery,Outrageous,Playful,Pulsing,Raucous,Reckless,Strong,Visceral,Volatile","5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7","Electronic,Pop/Rock","5,7","Halloween,Scary Music","7,7","Club/Dance,Contemporary Pop/Rock,Heavy Metal,Punk,Punk Metal,Punk/New Wave","5,5,5,5,7,7","MT0015019608,MT0035673948,MT0035718527,MT0038752890","MW0000444921,MW0000444921,MW0000444921,MW0000444921",1.0,http://rovimusic.rovicorp.com/playback.mp3?c=q0PoAV29SvkC4QDLsbDub_QIxMnXLaW9NvEpt_rvU6E=&f=J,2006,,
MT0015020231,Q1,MT0015020231,Old,Tito Puente,Guaguanco Margarito,1.0342607,1968-??-??,1956-??-??,198.0,"Brassy,Exciting,Giddy,Gleeful,Joyous,Spicy","Aggressive,Amiable/Good-Natured,Boisterous,Brash,Brassy,Bright,Carefree,Celebratory,Cheerful,Confident,Energetic,Exciting,Exuberant,Fun,Giddy,Gleeful,Joyous,Lively,Playful,Rousing,Smooth,Sophisticated,Spicy,Stylish,Summery,Sweet,Warm","5,5,5,6,6,6,6,6,6,6,7,7,7,7,7,7,8,8,8,8,9,9,9,9,9,9,9","Jazz,Latin","8,9","Celebration,Freedom,Motivation,Partying,Small Gathering,TGIF","7,9,9,9,9,9","Afro-Cuban Jazz,Big Band,Cuban Jazz,Cuban Traditions,Guaguancï¿½,Latin Big Band,Latin Jazz,Mambo,World Fusion","5,6,7,8,8,8,9,9,9","MT0001672700,MT0002025485,MT0002664700,MT0006109865,MT0015020231,MT0015140539,MT0015452462,MT0039348205,MT0043292236,MT0045603883,MT0045604518,MT0047822704","MW0000252079,MW0000319933,MW0000550020,MW0000550020,MW0000550061,MW0000550061,MW0000618507,MW0000618507,MW0001481531,MW0002421786,MW0002421786,MW0002576643",1.0,http://rovimusic.rovicorp.com/playback.mp3?c=_ups5ZJLpCQ92pZPlMkszvKUU23ZQzDPVjJ3ONioHGo=&f=J,1968,,
MT0015026273,Q2,MT0015026273,Old,Dry Kill Logic,From Victim to Killer,1.011408,19/09/2006,27/06/2006,228.0,"Negative,Nervous/Jittery","Aggressive,Belligerent,Boisterous,Lively,Negative,Nervous/Jittery,Pulsing,Strong","5,5,5,5,5,5,5,5","Electronic,Pop/Rock","5,5",,,"Black Metal,Club/Dance,Death Metal,Heavy Metal","5,5,5,5","MT0014929081,MT0015026273","MW0000442367,MW0000734572",1.0,http://rovimusic.rovicorp.com/playback.mp3?c=MMOiudAvoIzDRsYQQApFepjWf7KriH64XH0cLbjLrOY=&f=I,2006,,
